friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p4_topmostsubform_0_page4_0_table_line28_0_row3_0_c4_10_1,topmostSubform[0].Page4[0].Table_Line28[0].Row3[0].c4_10[1],4,Button,,2,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_f4_104_0,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].f4_104[0],4,Text,,,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_f4_105_0,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].f4_105[0],4,Text,,,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_f4_106_0,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].f4_106[0],4,Text,,,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_f4_107_0,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].f4_107[0],4,Text,,,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_f4_108_0,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].f4_108[0],4,Text,,,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_c4_11_0,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].c4_11[0],4,Button,,1,,
p4_topmostsubform_0_page4_0_table_line28_0_row4_0_c4_11_1,topmostSubform[0].Page4[0].Table_Line28[0].Row4[0].c4_11[1],4,Button,,2,,
p5_topmostsubform_0_page5_0_c5_1_0_yes,topmostSubform[0].Page5[0].c5_1[0],5,Button,Yes,1,,
p5_topmostsubform_0_page5_0_c5_1_1_no,topmostSubform[0].Page5[0].c5_1[1],5,Button,No,2,,
n_a,topmostSubform[0].Page5[0].c5_1[2],5,Button,N/A,3,,
p5_topmostsubform_0_page5_0_c5_2_0_yes,topmostSubform[0].Page5[0].c5_2[0],5,Button,Yes,1,,
p5_topmostsubform_0_page5_0_c5_2_1_no,topmostSubform[0].Page5[0].c5_2[1],5,Button,No,2,,
n_a_2,topmostSubform[0].Page5[0].c5_2[2],5,Button,N/A,3,,
p5_topmostsubform_0_page5_0_f5_1_0,topmostSubform[0].Page5[0].f5_1[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_2_0,topmostSubform[0].Page5[0].f5_2[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_3_0,topmostSubform[0].Page5[0].f5_3[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_4_0,topmostSubform[0].Page5[0].f5_4[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_5_0,topmostSubform[0].Page5[0].f5_5[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_6_0,topmostSubform[0].Page5[0].f5_6[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_7_0,topmostSubform[0].Page5[0].f5_7[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_8_0,topmostSubform[0].Page5[0].f5_8[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_9_0,topmostSubform[0].Page5[0].f5_9[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_10_0,topmostSubform[0].Page5[0].f5_10[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_11_0,topmostSubform[0].Page5[0].f5_11[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_12_0,topmostSubform[0].Page5[0].f5_12[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_13_0,topmostSubform[0].Page5[0].f5_13[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_14_0,topmostSubform[0].Page5[0].f5_14[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_15_0,topmostSubform[0].Page5[0].f5_15[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_16_0,topmostSubform[0].Page5[0].f5_16[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_17_0,topmostSubform[0].Page5[0].f5_17[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_18_0,topmostSubform[0].Page5[0].f5_18[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_19_0,topmostSubform[0].Page5[0].f5_19[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_20_0,topmostSubform[0].Page5[0].f5_20[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_21_0,topmostSubform[0].Page5[0].f5_21[0],5,Text,,,,
p5_topmostsubform_0_page5_0_line47_readorder_0_f5_22_0,topmostSubform[0].Page5[0].Line47_ReadOrder[0].f5_22[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_23_0,topmostSubform[0].Page5[0].f5_23[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_24_0,topmostSubform[0].Page5[0].f5_24[0],5,Text,,,,
p5_topmostsubform_0_page5_0_line50_readorder_0_f5_25_0,topmostSubform[0].Page5[0].Line50_ReadOrder[0].f5_25[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_26_0,topmostSubform[0].Page5[0].f5_26[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_27_0,topmostSubform[0].Page5[0].f5_27[0],5,Text,,,,
p5_topmostsubform_0_page5_0_f5_28_0,topmostSubform[0].Page5[0].f5_28[0],5,Text,,,,
p6_topmostsubform_0_page6_0_c6_1_0_yes,topmostSubform[0].Page6[0].c6_1[0],6,Button,Yes,1,,
p6_topmostsubform_0_page6_0_c6_1_1_no,topmostSubform[0].Page6[0].c6_1[1],6,Button,No,2,,
p6_topmostsubform_0_page6_0_table_line54_0_row1_0_f6_1_0,topmostSubform[0].Page6[0].Table_Line54[0].Row1[0].f6_1[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row1_0_f6_2_0,topmostSubform[0].Page6[0].Table_Line54[0].Row1[0].f6_2[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row1_0_f6_3_0,topmostSubform[0].Page6[0].Table_Line54[0].Row1[0].f6_3[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row2_0_f6_4_0,topmostSubform[0].Page6[0].Table_Line54[0].Row2[0].f6_4[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row2_0_f6_5_0,topmostSubform[0].Page6[0].Table_Line54[0].Row2[0].f6_5[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row2_0_f6_6_0,topmostSubform[0].Page6[0].Table_Line54[0].Row2[0].f6_6[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row3_0_f6_7_0,topmostSubform[0].Page6[0].Table_Line54[0].Row3[0].f6_7[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row3_0_f6_8_0,topmostSubform[0].Page6[0].Table_Line54[0].Row3[0].f6_8[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line54_0_row3_0_f6_9_0,topmostSubform[0].Page6[0].Table_Line54[0].Row3[0].f6_9[0],6,Text,,,,
p6_topmostsubform_0_page6_0_f6_10_0,topmostSubform[0].Page6[0].f6_10[0],6,Text,$,,,
p6_topmostsubform_0_page6_0_c6_2_0_yes,topmostSubform[0].Page6[0].c6_2[0],6,Button,Yes,1,,
p6_topmostsubform_0_page6_0_c6_2_1_no,topmostSubform[0].Page6[0].c6_2[1],6,Button,No,2,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row1_0_f6_11_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row1[0].f6_11[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row1_0_f6_12_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row1[0].f6_12[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row1_0_f6_13_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row1[0].f6_13[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row1_0_f6_14_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row1[0].f6_14[0],6,Text,,,11,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row2_0_f6_15_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row2[0].f6_15[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row2_0_f6_16_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row2[0].f6_16[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row2_0_f6_17_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row2[0].f6_17[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row2_0_f6_18_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row2[0].f6_18[0],6,Text,,,11,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row3_0_f6_19_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row3[0].f6_19[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row3_0_f6_20_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row3[0].f6_20[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row3_0_f6_21_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row3[0].f6_21[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row3_0_f6_22_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row3[0].f6_22[0],6,Text,,,11,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row4_0_f6_23_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row4[0].f6_23[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row4_0_f6_24_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row4[0].f6_24[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row4_0_f6_25_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row4[0].f6_25[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55a_d_0_row4_0_f6_26_0,topmostSubform[0].Page6[0].Table_Line55a-d[0].Row4[0].f6_26[0],6,Text,,,11,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row1_0_c6_3_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row1[0].c6_3[0],6,Button,,1,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row1_0_c6_3_1,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row1[0].c6_3[1],6,Button,,2,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row1_0_f6_27_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row1[0].f6_27[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row1_0_f6_28_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row1[0].f6_28[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row2_0_c6_4_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row2[0].c6_4[0],6,Button,,1,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row2_0_c6_4_1,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row2[0].c6_4[1],6,Button,,2,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row2_0_f6_29_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row2[0].f6_29[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row2_0_f6_30_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row2[0].f6_30[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row3_0_c6_5_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row3[0].c6_5[0],6,Button,,1,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row3_0_c6_5_1,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row3[0].c6_5[1],6,Button,,2,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row3_0_f6_31_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row3[0].f6_31[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row3_0_f6_32_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row3[0].f6_32[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row4_0_c6_6_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row4[0].c6_6[0],6,Button,,1,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row4_0_c6_6_1,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row4[0].c6_6[1],6,Button,,2,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row4_0_f6_33_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row4[0].f6_33[0],6,Text,,,,
p6_topmostsubform_0_page6_0_table_line55e_g_0_row4_0_f6_34_0,topmostSubform[0].Page6[0].Table_Line55e-g[0].Row4[0].f6_34[0],6,Text,,,,
p6_topmostsubform_0_page6_0_c6_7_0_yes,topmostSubform[0].Page6[0].c6_7[0],6,Button,Yes,1,,
p6_topmostsubform_0_page6_0_c6_7_1_no,topmostSubform[0].Page6[0].c6_7[1],6,Button,No,2,,
p6_title,topmostSubform[0].Page6[0].f6_35[0],6,Text,Title,,,
p6_print_type_preparers_name,topmostSubform[0].Page6[0].f6_36[0],6,Text,Print/Type preparer’s name,,,
p6_topmostsubform_0_page6_0_c6_8_0,topmostSubform[0].Page6[0].c6_8[0],6,Button,,1,,
p6_ptin,topmostSubform[0].Page6[0].f6_37[0],6,Text,PTIN,,11,
p6_firms_name,topmostSubform[0].Page6[0].f6_38[0],6,Text,Firm’s name,,,
p6_firms_address,topmostSubform[0].Page6[0].f6_39[0],6,Text,Firm’s address,,,
p6_firms_ein,topmostSubform[0].Page6[0].f6_40[0],6,Text,Firm’s EIN,,10,
p6_phone_no,topmostSubform[0].Page6[0].f6_41[0],6,Text,Phone no.,,,
