friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowa_0_c2_2_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowA[0].c2_2[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowa_0_f2_5_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowA[0].f2_5[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowa_0_c2_3_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowA[0].c2_3[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowa_0_c2_4_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowA[0].c2_4[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowb_0_f2_6_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowB[0].f2_6[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowb_0_f2_7_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowB[0].f2_7[0],2,Text,,,1,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowb_0_c2_5_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowB[0].c2_5[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowb_0_f2_8_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowB[0].f2_8[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowb_0_c2_6_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowB[0].c2_6[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowb_0_c2_7_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowB[0].c2_7[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowc_0_f2_9_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowC[0].f2_9[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowc_0_f2_10_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowC[0].f2_10[0],2,Text,,,1,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowc_0_c2_8_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowC[0].c2_8[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowc_0_f2_11_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowC[0].f2_11[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowc_0_c2_9_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowC[0].c2_9[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowc_0_c2_10_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowC[0].c2_10[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowd_0_f2_12_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowD[0].f2_12[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowd_0_f2_13_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowD[0].f2_13[0],2,Text,,,1,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowd_0_c2_11_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowD[0].c2_11[0],2,Button,,1,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowd_0_f2_14_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowD[0].f2_14[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowd_0_c2_12_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowD[0].c2_12[0],2,Button,,1,,
